Id_Investment,y,x,Year,Country,Investor,Investor_2,Vector,Path,Area_EN,Area_ES,Detail_EN,Detail_ES,Investment,Location,Project_Type,Greenfield,Acquisition,Joint_Venture,Construction,Origin of seller,Stake,Research,Caso1,Link1,Caso2,Link2,Caso3,Link3,source 1 ,source 2,source 3,source 4,,,,,,,
024100,4.61802281933485, -74.08566603162542,2018,Colombia,Shanghai Lachapelle Fashion Co.,,1,0,manufacturing ,manufacturas,Naf Naf Store,Naf Naf Store,2,"Bogotá, Distrito Capital",Acquisition,0,1,0,,France,,,,,,,,,https://www.outletstoresmalls.com/outlet-malls/gran-estacion-mall/naf-naf,https://www.nafnaf.com.co/localizar-tiendas,Dussels Peters,,,,,,,,
024100,6.2709184660492685, -75.57698059115079,2018,Colombia,Shanghai Lachapelle Fashion Co.,,1,0,manufacturing ,manufacturas,Naf Naf Store,Naf Naf Store,2,Antioquia,Acquisition,0,1,0,,France,,,,,,,,,https://www.outletstoresmalls.com/outlet-malls/gran-estacion-mall/naf-naf,https://www.nafnaf.com.co/localizar-tiendas,Dussels Peters,,,,,,,,
024100,6.228944845121779, -75.57086590029394,2018,Colombia,Shanghai Lachapelle Fashion Co.,,1,0,manufacturing ,manufacturas,Naf Naf Store,Naf Naf Store,2,Antioquia,Acquisition,0,1,0,,France,,,,,,,,,https://www.outletstoresmalls.com/outlet-malls/gran-estacion-mall/naf-naf,https://www.nafnaf.com.co/localizar-tiendas,Dussels Peters,,,,,,,,
024100,7.922019277229993, -72.47954784695217,2018,Colombia,Shanghai Lachapelle Fashion Co.,,1,0,manufacturing ,manufacturas,Naf Naf Store,Naf Naf Store,2,Norte de Santander,Acquisition,0,1,0,,France,,,,,,,,,https://www.outletstoresmalls.com/outlet-malls/gran-estacion-mall/naf-naf,https://www.nafnaf.com.co/localizar-tiendas,Dussels Peters,,,,,,,,
025100,4.628492177365892, -74.06466639778388,2018,Colombia,ZTE,,1,0,ICT,TIC,Research Center 5G,Centro de investigacion 5G,5,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.elespectador.com/tecnologia/zte-lanza-centro-de-investigacion-de-5g-en-colombia-article-828138/,https://www.finanzas.com/empresas/zte-inaugura-en-bogota-primer-centro-de-investigacion-5g-de-america-latina_13959118_102.html,https://www.eleconomista.net/tendencias/Inauguran-en-Bogota-el-primer-centro-de-investigacion-5G-de-America-Latina-20181206-0038.html,Dussels Peters,,,,,,,
026100,4.1395000000000,-73.6317000000000,2020,Colombia,Trina Solar,,1,0,energy,energía,Bosques de los Llanos 1 Solar Park (w/Matrix Renewables),Bosques de los Llanos 1 Solar Park (con Matrix Renewables),5,Meta,?,1,1,0,,,,,,,,,,,https://matrixrenewables.com/press-releases/commercial-operation-of-los-llanos-i-project-in-colombia/,https://www.power-technology.com/marketdata/power-plant-profile-bosque-de-los-llanos-i-colombia/,https://renewablesnow.com/news/trina-solar-commissions-27-23-mwp-pv-park-in-colombia-report-713510/,https://renewablesnow.com/news/trina-solar-matrix-renewables-inaugurate-20-mw-solar-farm-in-colombia-728976/,,,,,,,
027100,4.80771441659793, -74.3539639754598,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.8031860883519, -74.348597814615,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.80030147799271, -74.3464580452139,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.79963628310596, -74.3460188384118,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.79924481753283, -74.3458596583983,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.79881980590829, -74.3457076473659,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.79856415454088, -74.3456514183801,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.79834737490768, -74.3456379113996,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.7980211866663, -74.3454806230331,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.79776336870683, -74.3452489014831,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.7972566911682, -74.3448028995387,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.79576432194961, -74.343635029851,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.79442848088857, -74.3425040158607,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.79413979867372, -74.3422026672871,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.79395119883018, -74.3419968937899,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.79322772364127, -74.3409943485492,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.79270841422194, -74.3400087485443,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.79208040561915, -74.3390945841177,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.79155250004743, -74.3384321379198,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.79035665563255, -74.3366595943206,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.78918965777123, -74.3348619212344,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.78894320619437, -74.3344388080923,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.78789265300325, -74.3339785353041,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.78592898861551, -74.3331193511843,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.78565293954464, -74.3329741111868,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.785399689876, -74.3328158127076,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.78474088371648, -74.3322465080211,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.78456377761466, -74.3321902058163,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.78448436844745, -74.3321143531568,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.78392546471309, -74.3311847319356,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.76993548996422, -74.3144208879155,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.73396379784604, -74.2629101280754,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.72552007112123, -74.2519555547489,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.70807818616497, -74.2299467711382,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.70359469530511, -74.2243660206065,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.70361466690732, -74.2244011184564,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.69860869028329, -74.2179831466148,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.69830037188801, -74.217441276822,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.69799205390442, -74.216899408248,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.69774542873354, -74.2161310611023,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.69736471188542, -74.2149589341092,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.69837280338102, -74.2024025307275,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.69949589671234, -74.1835428733002,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.69973658936966, -74.181095159553,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
027100,4.69969203196265, -74.1796157299152,2020,Colombia,China Civil Engineering Construction Corporation (CCECC),,0,1,infrastructure,infraestructura,Regiotram de Occidente,Regiotram de Occidente,1057,"Bogotá, Distrito Capital",Greenfield,1,0,0,,,,,,,,,,,https://www.railwaygazette.com/projects-and-planning/bogota-regiotram-de-occidente-contract-awarded/55530.article,https://www.railwaypro.com/wp/bogota-lrt-concession-contract-signed/,https://capacitacion.aciem.com.co/Especiales_Revista/2023/Jul_12/Revista-ACIEM-150-29-31.pdf,,,,,,,,
